Date,Year,Month,Open,High,Low,Close*,Adj Close**, Volume ,Returns
31/01/2017,2017,Jan,2274.02,2279.09,2267.21,2278.87,2278.87," 4,087,450,000 ",0.002128248
01/02/2017,2017,Feb,2285.59,2289.14,2272.44,2279.55,2279.55," 3,916,610,000 ",-0.002649646
02/02/2017,2017,Feb,2276.69,2283.97,2271.65,2280.85,2280.85," 3,807,710,000 ",0.001823881
03/02/2017,2017,Feb,2288.54,2298.31,2287.88,2297.42,2297.42," 3,597,970,000 ",0.003865205
06/02/2017,2017,Feb,2294.28,2296.18,2288.57,2292.56,2292.56," 3,109,050,000 ",-0.000750253
07/02/2017,2017,Feb,2295.87,2299.4,2290.16,2293.08,2293.08," 3,448,690,000 ",-0.001216704
08/02/2017,2017,Feb,2289.55,2295.91,2285.38,2294.67,2294.67," 3,609,740,000 ",0.002231258
09/02/2017,2017,Feb,2296.7,2311.08,2296.61,2307.87,2307.87," 3,677,940,000 ",0.004839961
10/02/2017,2017,Feb,2312.27,2319.23,2311.1,2316.1,2316.1," 3,475,020,000 ",0.001653642
13/02/2017,2017,Feb,2321.72,2331.58,2321.42,2328.25,2328.25," 3,349,730,000 ",0.002804682
14/02/2017,2017,Feb,2326.12,2337.58,2322.17,2337.58,2337.58," 3,520,910,000 ",0.004902506
15/02/2017,2017,Feb,2335.58,2351.3,2334.81,2349.25,2349.25," 3,775,590,000 ",0.005818878
16/02/2017,2017,Feb,2349.64,2351.31,2338.87,2347.22,2347.22," 3,672,370,000 ",-0.001031007
17/02/2017,2017,Feb,2343.01,2351.16,2339.58,2351.16,2351.16," 3,513,060,000 ",0.003466374
21/02/2017,2017,Feb,2354.91,2366.71,2354.91,2365.38,2365.38," 3,579,780,000 ",0.00442635
22/02/2017,2017,Feb,2361.11,2365.13,2358.34,2362.82,2362.82," 3,468,670,000 ",0.000723711
23/02/2017,2017,Feb,2367.5,2368.26,2355.09,2363.81,2363.81," 4,015,260,000 ",-0.001561039
24/02/2017,2017,Feb,2355.73,2367.34,2352.87,2367.34,2367.34," 3,831,570,000 ",0.004904239
27/02/2017,2017,Feb,2365.23,2371.54,2361.87,2369.75,2369.75," 3,582,610,000 ",0.001907374
28/02/2017,2017,Feb,2366.08,2367.79,2358.96,2363.64,2363.64," 4,210,140,000 ",-0.001032306
01/03/2017,2017,Mar,2380.13,2400.98,2380.13,2395.96,2395.96," 4,345,180,000 ",0.006606955
02/03/2017,2017,Mar,2394.75,2394.75,2380.17,2381.92,2381.92," 3,821,320,000 ",-0.005386411
03/03/2017,2017,Mar,2380.92,2383.89,2375.39,2383.12,2383.12," 3,555,260,000 ",0.00092316
06/03/2017,2017,Mar,2375.23,2378.8,2367.98,2375.31,2375.31," 3,232,700,000 ",3.36798E-05
07/03/2017,2017,Mar,2370.74,2375.12,2365.51,2368.39,2368.39," 3,518,390,000 ",-0.000992235
08/03/2017,2017,Mar,2369.81,2373.09,2361.01,2362.98,2362.98," 3,812,100,000 ",-0.002890418
09/03/2017,2017,Mar,2363.49,2369.08,2354.54,2364.87,2364.87," 3,716,340,000 ",0.000583542
10/03/2017,2017,Mar,2372.52,2376.86,2363.04,2372.6,2372.6," 3,432,950,000 ",3.37183E-05
13/03/2017,2017,Mar,2371.56,2374.42,2368.52,2373.47,2373.47," 3,133,900,000 ",0.000804729
14/03/2017,2017,Mar,2368.55,2368.55,2358.18,2365.45,2365.45," 3,172,630,000 ",-0.001310533
15/03/2017,2017,Mar,2370.34,2390.01,2368.94,2385.26,2385.26," 3,906,840,000 ",0.006255083
16/03/2017,2017,Mar,2387.71,2388.1,2377.18,2381.38,2381.38," 3,365,660,000 ",-0.002658123
17/03/2017,2017,Mar,2383.71,2385.71,2377.64,2378.25,2378.25," 5,178,040,000 ",-0.002295806
20/03/2017,2017,Mar,2378.24,2379.55,2369.66,2373.47,2373.47," 3,054,930,000 ",-0.002009716
21/03/2017,2017,Mar,2379.32,2381.93,2341.9,2344.02,2344.02," 4,265,590,000 ",-0.015059598
22/03/2017,2017,Mar,2343,2351.81,2336.45,2348.45,2348.45," 3,572,730,000 ",0.00232068
23/03/2017,2017,Mar,2345.97,2358.92,2342.13,2345.96,2345.96," 3,260,600,000 ",-4.26265E-06
24/03/2017,2017,Mar,2350.42,2356.22,2335.74,2343.98,2343.98," 2,975,130,000 ",-0.002747464
27/03/2017,2017,Mar,2329.11,2344.9,2322.25,2341.59,2341.59," 3,240,230,000 ",0.005329712
28/03/2017,2017,Mar,2339.79,2363.78,2337.63,2358.57,2358.57," 3,367,780,000 ",0.007962452
29/03/2017,2017,Mar,2356.54,2363.36,2352.94,2361.13,2361.13," 3,106,940,000 ",0.001943984
30/03/2017,2017,Mar,2361.31,2370.42,2358.58,2368.06,2368.06," 3,158,420,000 ",0.002850435
31/03/2017,2017,Mar,2364.82,2370.35,2362.6,2362.72,2362.72," 3,354,110,000 ",-0.000888806
03/04/2017,2017,Apr,2362.34,2365.87,2344.73,2358.84,2358.84," 3,416,400,000 ",-0.00148378
04/04/2017,2017,Apr,2354.76,2360.53,2350.72,2360.16,2360.16," 3,206,240,000 ",0.00228798
05/04/2017,2017,Apr,2366.59,2378.36,2350.52,2352.95,2352.95," 3,770,520,000 ",-0.005796978
06/04/2017,2017,Apr,2353.79,2364.16,2348.9,2357.49,2357.49," 3,201,920,000 ",0.001569466
07/04/2017,2017,Apr,2356.59,2363.76,2350.74,2355.54,2355.54," 3,053,150,000 ",-0.000445758
10/04/2017,2017,Apr,2357.16,2366.37,2351.5,2357.16,2357.16," 2,785,410,000 ",0
11/04/2017,2017,Apr,2353.92,2355.22,2337.25,2353.78,2353.78," 3,117,420,000 ",-5.94788E-05
12/04/2017,2017,Apr,2352.15,2352.72,2341.18,2344.93,2344.93," 3,196,950,000 ",-0.003078983
13/04/2017,2017,Apr,2341.98,2348.26,2328.95,2328.95,2328.95," 3,143,890,000 ",-0.005594796
17/04/2017,2017,Apr,2332.62,2349.14,2332.51,2349.01,2349.01," 2,824,710,000 ",0.006977408
18/04/2017,2017,Apr,2342.53,2348.35,2334.54,2342.19,2342.19," 3,269,840,000 ",-0.000145163
19/04/2017,2017,Apr,2346.79,2352.63,2335.05,2338.17,2338.17," 3,519,900,000 ",-0.003686644
20/04/2017,2017,Apr,2342.69,2361.37,2340.91,2355.84,2355.84," 3,647,420,000 ",0.005581873
21/04/2017,2017,Apr,2354.74,2356.18,2344.51,2348.69,2348.69," 3,503,360,000 ",-0.002575904
24/04/2017,2017,Apr,2370.33,2376.98,2369.19,2374.15,2374.15," 3,690,650,000 ",0.001608997
25/04/2017,2017,Apr,2381.51,2392.48,2381.15,2388.61,2388.61," 3,995,240,000 ",0.00297244
26/04/2017,2017,Apr,2388.98,2398.16,2386.78,2387.45,2387.45," 4,105,920,000 ",-0.000640851
27/04/2017,2017,Apr,2389.7,2392.1,2382.68,2388.77,2388.77," 4,098,460,000 ",-0.000389322
28/04/2017,2017,Apr,2393.68,2393.68,2382.36,2384.2,2384.2," 3,718,270,000 ",-0.003976176
01/05/2017,2017,May,2388.5,2394.49,2384.83,2388.33,2388.33," 3,199,240,000 ",-7.11794E-05
02/05/2017,2017,May,2391.05,2392.93,2385.82,2391.17,2391.17," 3,813,680,000 ",5.01846E-05
03/05/2017,2017,May,2386.5,2389.82,2379.75,2388.13,2388.13," 3,893,990,000 ",0.000682542
04/05/2017,2017,May,2389.79,2391.43,2380.35,2389.52,2389.52," 4,362,540,000 ",-0.000112993
05/05/2017,2017,May,2392.37,2399.29,2389.38,2399.29,2399.29," 3,540,140,000 ",0.002884187
08/05/2017,2017,May,2399.94,2401.36,2393.92,2399.38,2399.38," 3,429,440,000 ",-0.000233394
09/05/2017,2017,May,2401.58,2403.87,2392.44,2396.92,2396.92," 3,653,590,000 ",-0.001944162
10/05/2017,2017,May,2396.79,2399.74,2392.79,2399.63,2399.63," 3,643,530,000 ",0.001183516
11/05/2017,2017,May,2394.84,2395.72,2381.74,2394.44,2394.44," 3,727,420,000 ",-0.000167054
12/05/2017,2017,May,2392.44,2392.44,2387.19,2390.9,2390.9," 3,305,630,000 ",-0.000644109
15/05/2017,2017,May,2393.98,2404.05,2393.94,2402.32,2402.32," 3,473,600,000 ",0.003471644
16/05/2017,2017,May,2404.55,2405.77,2396.05,2400.67,2400.67," 3,420,790,000 ",-0.001616215
17/05/2017,2017,May,2382.95,2384.87,2356.21,2357.03,2357.03," 4,163,000,000 ",-0.01099689
18/05/2017,2017,May,2354.69,2375.74,2352.72,2365.72,2365.72," 4,319,420,000 ",0.004662428
19/05/2017,2017,May,2371.37,2389.06,2370.43,2381.73,2381.73," 3,825,160,000 ",0.004349779
22/05/2017,2017,May,2387.21,2395.46,2386.92,2394.02,2394.02," 3,172,830,000 ",0.002844588
23/05/2017,2017,May,2397.04,2400.85,2393.88,2398.42,2398.42," 3,213,570,000 ",0.000575379
24/05/2017,2017,May,2401.41,2405.58,2397.99,2404.39,2404.39," 3,389,900,000 ",0.0012394
